Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2018-03-19,301.0,61.0,88.0,177.0,196.0,93.0,242.0,122.0,168.0,138.0,113.0,74.0,74.0
2018-03-20,549.0,97.0,108.0,224.0,225.0,103.0,281.0,161.0,105.0,124.0,115.0,78.0,76.0
2018-03-21,414.0,124.0,115.0,302.0,245.0,108.0,309.0,207.0,107.0,106.0,125.0,78.0,84.0
2018-03-22,484.0,135.0,93.0,226.0,273.0,126.0,327.0,189.0,110.0,72.0,146.0,71.0,92.0
2018-03-23,577.0,127.0,94.0,171.0,218.0,128.0,335.0,148.0,121.0,,113.0,68.0,93.0
2018-03-24,862.0,100.0,127.0,183.0,197.0,131.0,225.0,160.0,116.0,,117.0,82.0,88.0
2018-03-25,889.0,98.0,117.0,202.0,198.0,135.0,253.0,151.0,106.0,,139.0,82.0,75.0
2018-03-26,1001.0,100.0,109.0,203.0,151.0,126.0,235.0,156.0,99.0,,121.0,97.0,79.0
2018-03-27,1156.0,87.0,109.0,246.0,137.0,123.0,293.0,182.0,110.0,,172.0,90.0,74.0
2018-03-28,691.0,97.33333333333331,90.0,293.0,214.0,116.0,312.0,191.0,88.0,,140.0,105.0,62.0
2018-03-29,308.0,107.66666666666666,70.0,238.0,271.0,122.0,326.0,168.0,71.0,,131.0,91.0,53.0
2018-03-30,965.0,118.0,69.0,234.0,256.0,120.0,303.0,186.0,73.0,,151.0,104.0,53.0
2018-03-31,1434.0,104.0,75.0,269.0,201.0,110.0,170.0,210.0,82.0,,140.0,130.0,55.0
2018-04-01,579.0,102.0,86.0,217.0,106.0,103.0,143.0,208.0,101.0,,134.0,74.0,52.0
2018-04-02,1034.0,107.0,67.0,217.0,204.0,84.0,161.0,173.0,95.0,,150.0,64.0,55.0
2018-04-03,498.0,98.0,68.0,239.0,300.0,99.0,197.0,148.0,62.0,,181.0,93.0,56.0
2018-04-04,265.0,108.0,71.0,244.0,319.0,101.0,226.0,204.0,70.0,,142.0,137.0,56.0
2018-04-05,740.0,107.0,81.0,329.0,252.0,92.0,157.0,288.0,72.0,,151.0,72.0,52.0
2018-04-06,856.0,108.0,103.0,271.0,153.0,98.0,130.0,220.0,89.0,126.0,145.0,96.5,64.0
2018-04-07,304.0,106.0,84.0,170.0,143.0,93.0,156.0,143.0,95.0,110.0,157.0,121.0,76.0
2018-04-08,657.0,103.0,62.0,142.0,102.0,85.0,241.0,148.0,84.0,112.0,158.0,122.0,76.0
2018-04-09,403.0,93.0,70.0,133.0,146.0,95.0,195.0,145.0,75.0,138.0,127.0,126.0,81.0
2018-04-10,596.0,91.33333333333331,66.0,205.0,126.0,98.0,211.0,153.0,90.0,96.0,129.0,73.0,59.0
2018-04-11,392.0,89.66666666666666,66.0,179.0,132.0,88.0,184.0,159.0,85.0,77.0,116.0,160.0,54.66666666666666
2018-04-12,414.0,88.0,61.0,135.0,97.0,83.0,194.0,141.0,59.0,72.0,100.0,62.0,50.33333333333333
2018-04-13,442.0,65.0,63.0,201.0,91.0,83.0,221.0,145.0,81.0,83.0,97.0,84.0,46.0
2018-04-14,438.0,62.0,61.0,233.0,97.0,79.0,188.0,153.0,54.0,107.0,124.0,61.0,40.0
2018-04-15,561.0,65.0,59.0,240.0,113.0,73.0,282.0,261.0,66.0,128.0,125.0,58.0,33.0
2018-04-16,660.0,61.0,61.0,296.0,180.0,100.0,232.0,323.0,55.0,122.0,130.0,60.0,49.0
2018-04-17,616.0,70.0,62.0,266.0,240.0,99.0,218.0,359.0,78.0,99.0,153.0,62.0,32.0
2018-04-18,855.0,67.0,56.0,216.0,217.0,93.0,202.0,321.8,71.0,85.0,149.0,71.0,37.0
2018-04-19,633.0,81.0,71.0,242.0,162.0,108.0,235.0,284.6,66.0,117.0,140.0,66.0,42.0
2018-04-20,274.0,85.0,65.0,271.0,231.0,117.0,239.0,247.40000000000003,65.0,94.0,202.0,61.0,47.5
2018-04-21,210.0,79.0,66.0,444.0,207.0,122.0,310.0,210.20000000000005,80.0,66.0,434.0,66.0,53.0
2018-04-22,478.0,74.0,55.0,302.0,194.0,117.0,237.0,173.0,76.0,78.0,185.0,58.0,47.0
2018-04-23,465.0,66.0,65.0,197.0,156.0,90.0,189.0,165.0,87.0,94.0,173.0,65.0,57.66666666666666
2018-04-24,836.0,82.0,76.0,242.0,160.0,90.0,163.0,182.0,98.0,119.0,124.0,62.0,68.33333333333333
2018-04-25,1235.0,74.0,78.0,287.0,236.0,104.0,322.0,179.0,86.0,148.0,157.0,60.0,79.0
2018-04-26,525.0,83.0,89.0,329.0,281.0,94.0,197.0,174.0,76.0,119.0,136.0,62.0,63.0
2018-04-27,525.0,103.0,74.0,351.0,226.0,101.0,161.0,166.4,77.0,138.0,176.0,83.0,47.0
2018-04-28,650.0,82.0,62.0,288.0,195.0,94.0,157.0,158.8,49.0,156.0,179.0,70.0,51.0
2018-04-29,219.0,81.0,59.0,259.0,197.0,102.0,151.0,151.20000000000002,60.0,136.0,157.0,78.0,52.0
2018-04-30,328.0,100.0,68.0,221.0,162.0,103.0,173.0,143.60000000000002,67.0,149.0,158.0,65.0,70.0
2018-05-01,351.0,352.0,92.0,173.0,98.0,116.0,111.0,136.0,65.0,157.0,147.0,61.0,88.0
2018-05-02,286.0,114.0,112.0,161.0,108.0,101.0,125.0,126.0,91.0,161.0,168.0,65.0,78.0
2018-05-03,337.0,98.0,111.0,167.0,170.0,98.0,126.0,122.0,87.5,120.0,172.0,65.0,90.0
2018-05-04,249.0,73.0,127.0,146.0,94.0,81.0,133.0,94.0,84.0,104.0,150.0,70.0,43.0
2018-05-05,376.0,144.0,128.0,174.0,126.0,74.0,165.0,105.0,77.0,123.0,160.0,82.0,45.4
2018-05-06,415.0,99.0,77.0,280.0,196.0,83.0,198.0,251.0,70.0,131.0,171.0,58.0,47.8
2018-05-07,228.0,151.0,75.0,243.0,209.0,93.0,235.0,181.0,81.0,95.0,176.0,60.0,50.2
2018-05-08,266.0,113.0,77.0,252.0,353.0,111.0,219.0,208.0,84.0,82.0,250.0,55.0,52.6
2018-05-09,257.0,76.0,94.0,168.0,322.0,112.0,209.0,125.0,102.0,100.0,181.0,67.0,55.0
2018-05-10,409.0,65.0,80.0,218.0,250.0,101.0,206.0,176.0,90.0,178.0,153.0,54.0,53.5
2018-05-11,524.0,59.0,70.0,292.0,324.0,95.0,195.0,290.0,77.0,252.0,137.0,62.0,52.0
2018-05-12,222.0,62.0,74.0,330.0,336.0,96.0,156.0,322.0,119.0,273.0,157.0,54.0,68.0
2018-05-13,332.0,60.0,77.0,285.0,301.0,101.0,131.0,300.0,130.0,153.0,152.0,54.0,84.0
2018-05-14,272.0,69.0,71.0,174.0,476.0,100.0,232.0,148.0,105.5,102.0,255.0,56.0,95.0
2018-05-15,232.0,64.0,79.0,173.0,164.0,87.0,157.0,137.0,81.0,128.0,204.0,64.0,58.0
2018-05-16,247.0,61.0,81.0,194.0,204.0,85.0,143.0,126.0,76.0,127.0,194.0,70.0,91.5
2018-05-17,254.0,65.0,82.0,240.0,301.0,106.0,135.0,214.0,79.0,167.0,181.0,60.0,125.0
2018-05-18,236.0,92.0,70.0,254.0,289.0,89.0,156.0,231.0,69.0,206.0,156.0,56.0,192.0
2018-05-19,273.0,98.0,81.0,270.0,287.0,103.0,165.0,258.0,101.0,149.0,161.0,61.0,136.5
2018-05-20,273.0,80.0,66.0,231.0,318.0,117.0,143.0,165.0,76.0,131.0,172.0,53.0,81.0
2018-05-21,256.0,71.0,64.0,208.0,426.0,132.0,200.0,167.0,75.5,127.0,193.0,74.0,73.0
2018-05-22,217.0,90.0,82.0,207.0,357.0,120.0,214.0,174.0,75.0,252.0,160.0,65.0,65.0
2018-05-23,291.0,117.0,84.0,306.0,257.0,110.0,176.0,274.0,60.0,134.0,199.0,67.0,75.5
2018-05-24,314.0,70.0,73.0,303.0,291.0,104.0,139.0,320.0,47.0,102.0,171.0,67.0,86.0
2018-05-25,355.0,73.0,64.0,260.0,250.0,119.0,167.0,308.0,44.0,114.0,169.0,84.0,62.0
2018-05-26,587.0,76.0,65.0,244.0,242.0,91.0,202.0,289.0,40.0,132.0,174.0,78.0,78.0
2018-05-27,535.0,89.0,79.0,268.0,273.0,83.0,165.0,253.0,38.0,134.0,153.0,69.0,114.0
2018-05-28,366.0,80.0,77.0,276.0,269.0,87.0,181.0,279.0,56.0,225.0,169.0,83.0,103.0
2018-05-29,404.0,67.0,88.0,303.0,246.0,84.0,175.0,323.0,87.0,196.0,170.0,59.0,134.0
2018-05-30,387.6666666666667,60.0,82.0,272.0,214.0,89.0,148.0,296.0,98.0,113.0,146.0,59.0,168.0
2018-05-31,371.33333333333337,73.0,85.0,223.0,174.0,93.0,136.0,242.0,103.0,130.0,138.0,59.0,150.0
2018-06-01,355.0,68.0,98.0,196.0,139.0,110.0,208.0,216.0,107.0,254.0,150.0,66.0,127.0
2018-06-02,338.0,86.0,124.0,183.0,151.0,82.0,152.0,236.0,89.0,200.0,379.0,59.0,106.0
2018-06-03,351.0,88.0,98.0,154.0,179.0,83.0,135.0,132.0,90.0,164.0,265.0,49.0,129.0
2018-06-04,280.0,60.0,83.0,170.0,225.0,89.0,166.0,144.0,107.0,174.0,190.0,58.0,136.0
2018-06-05,297.0,61.0,86.0,160.0,219.0,83.0,163.0,162.0,124.0,164.0,210.0,78.0,155.0
2018-06-06,319.0,63.0,79.0,146.0,175.0,84.0,149.0,146.0,101.0,170.0,189.0,70.0,87.0
2018-06-07,247.0,70.0,66.0,166.0,127.0,69.0,168.0,150.0,82.0,159.0,132.0,64.0,84.0
2018-06-08,321.0,50.0,71.0,180.0,161.0,68.0,115.0,165.0,88.5,148.0,220.0,60.0,85.0
2018-06-09,319.0,52.0,67.0,153.0,108.0,64.0,105.0,182.0,95.0,133.0,160.0,51.0,91.0
2018-06-10,345.0,51.0,73.0,153.0,133.0,52.0,138.0,168.0,81.0,128.0,100.0,44.0,76.0
2018-06-11,492.0,65.0,73.0,186.0,107.0,53.0,113.0,130.0,82.0,135.0,118.0,48.0,60.0
2018-06-12,491.0,50.0,88.0,285.0,125.0,70.0,172.0,283.0,83.0,178.0,169.0,53.0,69.0
2018-06-13,503.0,49.0,88.0,453.0,147.0,84.0,139.0,519.0,105.0,221.0,285.0,59.0,64.0
2018-06-14,523.0,61.0,91.0,522.0,181.0,86.0,171.0,670.0,126.0,732.0,269.0,49.0,98.0
2018-06-15,539.0,83.0,97.0,593.0,240.0,86.0,204.0,531.0,151.0,869.0,264.0,46.0,128.0
2018-06-16,492.0,106.0,114.0,531.0,301.0,67.0,208.0,414.0,158.0,695.0,155.0,54.0,113.0
2018-06-17,513.0,55.0,86.0,384.0,321.0,67.0,171.0,385.0,147.0,222.0,128.0,47.0,87.0
2018-06-18,497.0,69.0,99.0,179.0,279.0,59.0,167.0,329.0,138.25,158.0,161.0,56.0,79.0
2018-06-19,433.0,81.0,90.0,146.0,179.0,50.0,151.0,302.0,129.5,154.0,162.0,66.0,69.0
2018-06-20,484.0,69.0,104.0,175.0,186.0,58.0,142.0,325.0,120.75,143.0,111.0,59.0,78.0
2018-06-21,471.0,64.0,107.0,221.0,228.0,52.0,146.0,393.0,112.0,121.0,160.0,57.0,88.0
2018-06-22,502.0,64.0,107.0,249.0,215.0,56.0,166.0,348.0,92.0,126.0,173.0,66.0,101.0
2018-06-23,495.0,66.0,102.0,228.0,229.0,56.0,159.0,324.0,79.0,145.0,156.0,53.0,80.0
2018-06-24,486.0,64.0,109.0,194.0,157.0,41.0,118.0,283.0,101.0,113.0,132.0,51.0,89.0
2018-06-25,524.0,87.0,101.0,168.0,116.0,41.0,139.0,241.0,97.0,113.0,100.0,44.0,71.0
2018-06-26,556.0,92.0,112.0,128.0,184.0,41.0,117.0,254.0,104.0,189.0,90.0,55.0,68.0
2018-06-27,508.0,60.0,133.0,126.0,136.0,44.0,104.0,99.0,111.0,110.0,94.0,51.0,56.0
2018-06-28,413.0,57.0,127.0,99.0,124.0,46.0,85.0,135.0,84.0,86.0,155.0,51.0,65.0
2018-06-29,421.0,51.0,98.0,90.0,93.0,65.0,104.0,106.0,76.0,47.0,123.0,49.0,66.0
2018-06-30,400.0,66.0,135.0,113.0,83.0,62.0,149.0,86.0,85.0,50.0,135.0,52.0,96.0
2018-07-01,361.0,72.0,150.0,102.0,125.0,60.0,116.0,76.0,79.0,94.0,153.0,48.0,68.0
2018-07-02,385.0,63.0,150.0,111.0,117.0,53.0,97.0,103.0,95.0,96.0,151.0,46.0,76.0
2018-07-03,428.0,63.0,159.0,122.0,111.0,59.0,98.0,102.0,80.0,59.0,94.0,53.0,70.0
2018-07-04,440.0,60.0,93.0,128.0,81.0,71.0,83.0,93.0,90.0,83.0,89.0,56.0,75.0
2018-07-05,510.0,61.0,97.0,130.0,74.0,68.0,89.0,95.0,100.0,71.0,154.0,51.0,73.0
2018-07-06,513.0,65.0,128.0,147.0,110.0,49.0,105.0,114.0,85.0,101.0,155.0,51.0,85.0
2018-07-07,365.0,56.0,135.0,155.0,195.0,59.0,131.0,133.0,87.0,107.0,141.0,53.0,83.0
2018-07-08,336.0,62.0,80.0,176.0,174.0,62.0,111.0,162.0,88.0,95.0,154.0,46.0,73.0
2018-07-09,377.0,66.0,106.0,168.0,132.0,44.0,103.0,216.0,81.0,93.0,157.0,50.0,75.0
2018-07-10,442.0,63.0,103.0,140.0,88.0,48.0,92.0,174.0,91.0,88.0,136.0,65.0,63.0
2018-07-11,421.0,78.0,97.0,111.0,100.0,54.0,99.0,96.0,83.0,81.0,108.0,53.0,62.0
2018-07-12,428.0,56.0,77.0,130.0,89.0,49.0,101.0,115.0,84.0,50.0,142.0,60.0,79.0
2018-07-13,472.0,53.0,84.0,109.0,90.0,37.0,116.0,104.0,68.0,60.0,90.0,65.0,37.0
2018-07-14,478.0,57.0,76.0,96.0,95.0,42.0,100.0,68.0,91.0,56.333333333333336,60.0,50.0,35.0
2018-07-15,422.0,62.0,92.0,92.0,101.0,58.0,98.0,84.0,68.0,52.66666666666667,62.0,42.0,31.0
2018-07-16,347.0,59.0,79.0,95.0,90.0,72.0,84.0,83.0,70.0,49.0,86.0,43.0,29.0
2018-07-17,461.0,60.0,66.0,105.0,84.0,38.0,85.0,103.0,89.0,49.0,67.0,43.0,32.0
2018-07-18,447.0,57.0,69.0,114.0,75.0,33.0,90.0,116.0,82.0,55.0,134.0,44.0,39.0
2018-07-19,486.0,59.0,79.0,106.0,125.0,45.0,102.0,96.0,69.0,61.0,83.0,52.0,48.0
2018-07-20,510.0,52.0,71.0,90.0,94.0,37.0,123.0,92.0,63.0,67.0,81.0,53.0,42.0
2018-07-21,576.0,59.0,70.0,114.0,71.0,41.0,93.0,120.0,67.0,64.0,130.0,57.0,73.0
2018-07-22,485.0,60.0,87.0,87.0,77.0,55.0,82.0,80.0,81.0,54.0,89.0,64.0,59.0
2018-07-23,488.0,65.0,101.0,80.0,76.0,49.0,80.0,84.0,104.0,50.0,57.0,58.0,57.0
2018-07-24,613.0,64.0,87.0,101.0,80.0,54.0,88.0,140.0,127.0,74.0,73.0,56.0,55.0
2018-07-25,577.0,59.0,68.0,90.0,78.0,52.0,76.0,113.0,123.0,54.0,66.0,49.0,86.0
